Kolom1;Light;Temperature;Humidity;Soil_humidity;Plant Type;Time;Waterneed;Kolom2
2572;499.0;22.6;44.0;17.0;Cactei;Wed Apr 10 10:34:40 2024;3,30;
2574;498.0;22.6;44.0;17.0;Cactei;Wed Apr 10 10:34:41 2024;3,30;
2580;498.0;22.6;44.0;16.0;Cactei;Wed Apr 10 10:34:44 2024;3,50;
2581;499.0;22.6;44.0;16.0;Cactei;Wed Apr 10 10:34:45 2024;3,50;
2582;500.0;22.6;44.0;16.0;Cactei;Wed Apr 10 10:34:45 2024;3,50;
2595;500.0;22.2;44.0;16.0;Cactei;Wed Apr 10 10:34:52 2024;3,50;
2596;497.0;22.2;44.0;16.0;Cactei;Wed Apr 10 10:34:53 2024;3,50;
2597;470.0;22.2;44.0;16.0;Cactei;Wed Apr 10 10:34:53 2024;3,50;
2598;464.0;22.2;44.0;14.0;Cactei;Wed Apr 10 10:34:54 2024;3,50;
2599;469.0;22.2;44.0;17.0;Cactei;Wed Apr 10 10:34:54 2024;3,50;
2600;493.0;22.2;44.0;16.0;Cactei;Wed Apr 10 10:34:55 2024;3,50;
2601;494.0;22.2;44.0;15.0;Cactei;Wed Apr 10 10:34:55 2024;3,50;
2602;486.0;22.2;44.0;14.0;Cactei;Wed Apr 10 10:34:56 2024;3,50;
2603;485.0;22.2;44.0;14.0;Cactei;Wed Apr 10 10:34:56 2024;3,50;
2604;517.0;22.2;44.0;5.0;Cactei;Wed Apr 10 10:34:57 2024;3,00;
2605;497.0;21.8;44.0;6.0;Cactei;Wed Apr 10 10:34:58 2024;3,00;
2607;462.0;21.8;44.0;8.0;Cactei;Wed Apr 10 10:34:59 2024;3,00;
2608;479.0;21.8;44.0;3.0;Cactei;Wed Apr 10 10:34:59 2024;3,00;
2609;467.0;21.8;44.0;10.0;Cactei;Wed Apr 10 10:35:00 2024;3,00;
2612;480.0;21.8;44.0;9.0;Cactei;Wed Apr 10 10:35:01 2024;3,00;
2613;477.0;21.8;44.0;6.0;Cactei;Wed Apr 10 10:35:02 2024;3,00;
2615;464.0;21.8;44.0;15.0;Cactei;Wed Apr 10 10:35:03 2024;3,00;
2616;463.0;21.8;44.0;16.0;Cactei;Wed Apr 10 10:35:03 2024;3,00;
2617;469.0;21.8;44.0;12.0;Cactei;Wed Apr 10 10:35:04 2024;3,00;
2619;495.0;21.8;44.0;5.0;Cactei;Wed Apr 10 10:35:05 2024;3,00;
2620;484.0;21.8;44.0;16.0;Cactei;Wed Apr 10 10:35:05 2024;3,00;
2621;466.0;21.8;44.0;18.0;Cactei;Wed Apr 10 10:35:06 2024;3,00;
2622;485.0;21.8;44.0;13.0;Cactei;Wed Apr 10 10:35:06 2024;3,00;
2623;498.0;21.8;44.0;20.0;Cactei;Wed Apr 10 10:35:07 2024;3,00;
2624;511.0;21.5;44.0;14.0;Cactei;Wed Apr 10 10:35:07 2024;3,00;
2625;523.0;21.4;44.0;18.0;Cactei;Wed Apr 10 10:35:08 2024;3,00;
2629;514.0;21.4;44.0;19.0;Cactei;Wed Apr 10 10:35:10 2024;3,00;
2631;516.0;21.4;44.0;19.0;Cactei;Wed Apr 10 10:35:11 2024;3,00;
2632;516.0;21.4;44.0;18.0;Cactei;Wed Apr 10 10:35:12 2024;3,00;
2634;519.0;21.4;44.0;17.0;Cactei;Wed Apr 10 10:35:13 2024;3,00;
2635;517.0;21.4;44.0;19.0;Cactei;Wed Apr 10 10:35:13 2024;3,00;
2636;518.0;21.4;44.0;20.0;Cactei;Wed Apr 10 10:35:14 2024;3,50;
2637;511.0;21.4;43.0;19.0;Cactei;Wed Apr 10 10:35:14 2024;3,50;
2638;496.0;21.4;43.0;19.0;Cactei;Wed Apr 10 10:35:15 2024;3,50;
2639;488.0;21.1;43.0;20.0;Cactei;Wed Apr 10 10:35:15 2024;3,50;
2640;511.0;21.0;43.0;19.0;Cactei;Wed Apr 10 10:35:16 2024;3,50;
2641;491.0;21.0;43.0;19.0;Cactei;Wed Apr 10 10:35:16 2024;3,50;
2642;520.0;21.0;43.0;20.0;Cactei;Wed Apr 10 10:35:17 2024;3,50;
2643;518.0;21.0;43.0;20.0;Cactei;Wed Apr 10 10:35:17 2024;3,50;
2644;526.0;21.0;43.0;16.0;Cactei;Wed Apr 10 10:35:18 2024;3,50;
2645;519.0;21.0;43.0;17.0;Cactei;Wed Apr 10 10:35:18 2024;3,50;
2646;492.0;21.0;43.0;18.0;Cactei;Wed Apr 10 10:35:19 2024;3,50;
2647;483.0;21.0;43.0;20.0;Cactei;Wed Apr 10 10:35:20 2024;3,50;
2648;485.0;21.0;43.0;20.0;Cactei;Wed Apr 10 10:35:20 2024;3,50;
2649;485.0;21.0;43.0;21.0;Cactei;Wed Apr 10 10:35:21 2024;3,50;
2650;503.0;21.0;43.0;7.0;Cactei;Wed Apr 10 10:35:21 2024;3,00;
2651;495.0;21.0;43.0;13.0;Cactei;Wed Apr 10 10:35:22 2024;3,00;
2652;503.0;21.0;43.0;8.0;Cactei;Wed Apr 10 10:35:22 2024;3,00;
2654;512.0;20.6;44.0;5.0;Cactei;Wed Apr 10 10:35:23 2024;3,00;
2655;529.0;20.6;44.0;7.0;Cactei;Wed Apr 10 10:35:24 2024;3,00;
2656;517.0;20.6;44.0;1.0;Cactei;Wed Apr 10 10:35:24 2024;2,00;
2657;497.0;20.6;44.0;14.0;Cactei;Wed Apr 10 10:35:25 2024;3,00;
2658;504.0;20.6;44.0;10.0;Cactei;Wed Apr 10 10:35:25 2024;3,00;
2660;519.0;20.6;44.0;4.0;Cactei;Wed Apr 10 10:35:26 2024;3,00;
2661;511.0;20.6;44.0;6.0;Cactei;Wed Apr 10 10:35:27 2024;3,00;
2662;501.0;20.6;44.0;12.0;Cactei;Wed Apr 10 10:35:27 2024;3,00;
2663;500.0;20.6;44.0;13.0;Cactei;Wed Apr 10 10:35:28 2024;3,00;
2664;503.0;20.6;44.0;10.0;Cactei;Wed Apr 10 10:35:28 2024;3,00;
2665;506.0;20.6;44.0;8.0;Cactei;Wed Apr 10 10:35:29 2024;3,00;
2666;507.0;20.4;44.0;6.0;Cactei;Wed Apr 10 10:35:29 2024;3,00;
2667;504.0;20.2;44.0;7.0;Cactei;Wed Apr 10 10:35:30 2024;3,00;
2668;498.0;20.2;44.0;12.0;Cactei;Wed Apr 10 10:35:31 2024;3,00;
2669;518.0;20.2;44.0;7.0;Cactei;Wed Apr 10 10:35:31 2024;3,00;
2670;491.0;20.2;44.0;9.0;Cactei;Wed Apr 10 10:35:32 2024;3,00;
2671;486.0;20.2;44.0;12.0;Cactei;Wed Apr 10 10:35:32 2024;3,00;
2672;483.0;20.2;44.0;12.0;Cactei;Wed Apr 10 10:35:33 2024;3,00;
2673;478.0;20.2;44.0;13.0;Cactei;Wed Apr 10 10:35:33 2024;3,00;
2674;480.0;20.2;44.0;13.0;Cactei;Wed Apr 10 10:35:34 2024;3,00;
2675;496.0;20.2;44.0;3.0;Cactei;Wed Apr 10 10:35:34 2024;2,50;
2676;494.0;20.2;44.0;4.0;Cactei;Wed Apr 10 10:35:35 2024;2,50;
2677;497.0;20.2;44.0;5.0;Cactei;Wed Apr 10 10:35:35 2024;2,50;
2678;498.0;20.2;44.0;4.0;Cactei;Wed Apr 10 10:35:36 2024;2,50;
2679;499.0;20.2;44.0;9.0;Cactei;Wed Apr 10 10:35:36 2024;3,00;
2680;482.0;20.2;44.0;18.0;Cactei;Wed Apr 10 10:35:37 2024;3,00;
2681;492.0;19.8;44.0;9.0;Cactei;Wed Apr 10 10:35:37 2024;3,00;
2683;491.0;19.8;44.0;11.0;Cactei;Wed Apr 10 10:35:38 2024;3,00;
2685;490.0;19.8;44.0;11.0;Cactei;Wed Apr 10 10:35:39 2024;3,00;
2687;488.0;19.8;44.0;12.0;Cactei;Wed Apr 10 10:35:41 2024;3,00;
2688;483.0;19.8;44.0;16.0;Cactei;Wed Apr 10 10:35:41 2024;3,00;
2689;484.0;19.8;44.0;16.0;Cactei;Wed Apr 10 10:35:42 2024;3,00;
2690;485.0;19.8;44.0;16.0;Cactei;Wed Apr 10 10:35:42 2024;3,00;
2691;503.0;19.8;44.0;1.0;Cactei;Wed Apr 10 10:35:43 2024;2,00;
2692;503.0;19.8;44.0;2.0;Cactei;Wed Apr 10 10:35:43 2024;2,00;
2694;501.0;19.8;44.0;2.0;Cactei;Wed Apr 10 10:35:44 2024;2,00;
2695;501.0;19.8;44.0;3.0;Cactei;Wed Apr 10 10:35:45 2024;2,50;
2696;502.0;19.6;44.0;2.0;Cactei;Wed Apr 10 10:35:45 2024;2,50;
2697;491.0;19.4;44.0;4.0;Cactei;Wed Apr 10 10:35:46 2024;2,50;
2698;481.0;19.4;44.0;11.0;Cactei;Wed Apr 10 10:35:46 2024;2,50;
2699;481.0;19.4;44.0;17.0;Cactei;Wed Apr 10 10:35:47 2024;3,20;
2700;486.0;19.4;44.0;16.0;Cactei;Wed Apr 10 10:35:47 2024;4,00;
2702;475.0;19.4;44.0;19.0;Cactei;Wed Apr 10 10:35:48 2024;4,00;
2703;477.0;19.4;44.0;19.0;Cactei;Wed Apr 10 10:35:49 2024;4,00;
2704;476.0;19.4;44.0;19.0;Cactei;Wed Apr 10 10:35:49 2024;4,00;
2705;476.0;19.4;44.0;20.0;Cactei;Wed Apr 10 10:35:50 2024;4,00;
2708;473.0;19.4;44.0;20.0;Cactei;Wed Apr 10 10:35:52 2024;4,00;
2710;474.0;19.4;44.0;20.0;Cactei;Wed Apr 10 10:35:53 2024;4,00;
2712;475.0;19.4;44.0;20.0;Cactei;Wed Apr 10 10:35:54 2024;4,00;
2713;476.0;19.0;44.0;20.0;Cactei;Wed Apr 10 10:35:54 2024;4,00;
2716;482.0;19.0;44.0;18.0;Cactei;Wed Apr 10 10:35:56 2024;4,00;
2717;481.0;19.0;44.0;18.0;Cactei;Wed Apr 10 10:35:56 2024;4,00;
2718;480.0;19.0;44.0;19.0;Cactei;Wed Apr 10 10:35:57 2024;4,00;
2719;479.0;19.0;44.0;19.0;Cactei;Wed Apr 10 10:35:57 2024;4,00;
2720;485.0;19.0;44.0;17.0;Cactei;Wed Apr 10 10:35:58 2024;4,00;
2721;491.0;19.0;44.0;13.0;Cactei;Wed Apr 10 10:35:58 2024;3,50;
2722;491.0;19.0;44.0;14.0;Cactei;Wed Apr 10 10:35:59 2024;3,50;
2723;494.0;19.0;44.0;14.0;Cactei;Wed Apr 10 10:35:59 2024;3,50;
2724;491.0;19.0;44.0;17.0;Cactei;Wed Apr 10 10:36:00 2024;4,00;
2725;492.0;19.0;44.0;15.0;Cactei;Wed Apr 10 10:36:00 2024;4,00;
2727;492.0;19.0;44.0;16.0;Cactei;Wed Apr 10 10:36:01 2024;4,00;
2730;493.0;19.0;44.0;16.0;Cactei;Wed Apr 10 10:36:03 2024;4,00;
2731;491.0;19.0;44.0;16.0;Cactei;Wed Apr 10 10:36:04 2024;4,00;
2732;492.0;19.0;44.0;17.0;Cactei;Wed Apr 10 10:36:04 2024;4,00;
2734;493.0;18.6;44.0;17.0;Cactei;Wed Apr 10 10:36:05 2024;4,00;
2738;494.0;18.6;44.0;17.0;Cactei;Wed Apr 10 10:36:07 2024;4,00;
2750;495.0;18.6;44.0;17.0;Cactei;Wed Apr 10 10:36:14 2024;4,00;
2755;496.0;18.6;44.0;17.0;Cactei;Wed Apr 10 10:36:16 2024;4,00;
2756;497.0;18.4;44.0;17.0;Cactei;Wed Apr 10 10:36:17 2024;4,00;
2758;497.0;18.2;44.0;17.0;Cactei;Wed Apr 10 10:36:18 2024;4,00;
2762;499.0;18.2;44.0;17.0;Cactei;Wed Apr 10 10:36:20 2024;4,00;
2764;498.0;18.2;44.0;17.0;Cactei;Wed Apr 10 10:36:21 2024;4,00;
2765;498.0;18.2;44.0;16.0;Cactei;Wed Apr 10 10:36:21 2024;4,00;
2767;499.0;18.2;44.0;16.0;Cactei;Wed Apr 10 10:36:22 2024;4,00;
2768;501.0;18.2;44.0;16.0;Cactei;Wed Apr 10 10:36:23 2024;4,00;
2771;500.0;18.2;44.0;16.0;Cactei;Wed Apr 10 10:36:25 2024;4,00;
2772;501.0;18.2;44.0;15.0;Cactei;Wed Apr 10 10:36:25 2024;4,00;
2773;522.0;17.4;46.0;61.0;Cactei;Wed Apr 10 10:36:48 2024;4,00;
2774;523.0;17.4;46.0;59.0;Cactei;Wed Apr 10 10:36:48 2024;4,00;
2775;519.0;17.4;46.0;65.0;Cactei;Wed Apr 10 10:36:49 2024;5,00;
2777;511.0;17.4;46.0;73.0;Cactei;Wed Apr 10 10:36:50 2024;5,50;
2778;513.0;17.4;46.0;71.0;Cactei;Wed Apr 10 10:36:50 2024;5,50;
2779;516.0;17.4;47.0;68.0;Cactei;Wed Apr 10 10:36:51 2024;5,00;
2780;520.0;17.4;47.0;63.0;Cactei;Wed Apr 10 10:36:52 2024;5,00;
2781;520.0;17.4;47.0;70.0;Cactei;Wed Apr 10 10:36:52 2024;5,50;
2782;527.0;17.4;47.0;64.0;Cactei;Wed Apr 10 10:36:53 2024;5,00;
2783;509.0;17.4;47.0;79.0;Cactei;Wed Apr 10 10:36:53 2024;6,00;
2784;515.0;17.4;47.0;72.0;Cactei;Wed Apr 10 10:36:54 2024;5,50;
2785;528.0;17.4;47.0;62.0;Cactei;Wed Apr 10 10:36:54 2024;5,00;
2786;518.0;17.4;47.0;70.0;Cactei;Wed Apr 10 10:36:55 2024;5,00;
2787;517.0;17.4;47.0;72.0;Cactei;Wed Apr 10 10:36:55 2024;5,00;
2789;513.0;17.4;47.0;75.0;Cactei;Wed Apr 10 10:36:56 2024;5,50;
2790;514.0;17.4;47.0;75.0;Cactei;Wed Apr 10 10:36:57 2024;5,50;
2793;514.0;17.4;48.0;75.0;Cactei;Wed Apr 10 10:36:58 2024;5,50;
2794;515.0;17.4;48.0;75.0;Cactei;Wed Apr 10 10:36:59 2024;5,50;
2795;513.0;17.4;48.0;75.0;Cactei;Wed Apr 10 10:36:59 2024;5,50;
2796;511.0;17.4;48.0;75.0;Cactei;Wed Apr 10 10:37:00 2024;5,50;
2797;512.0;17.4;48.0;76.0;Cactei;Wed Apr 10 10:37:00 2024;6,00;
2798;511.0;17.4;48.0;76.0;Cactei;Wed Apr 10 10:37:01 2024;6,00;
2799;510.0;17.4;48.0;78.0;Cactei;Wed Apr 10 10:37:02 2024;6,00;
2800;512.0;17.4;48.0;78.0;Cactei;Wed Apr 10 10:37:02 2024;6,00;
2803;511.0;17.4;48.0;78.0;Cactei;Wed Apr 10 10:37:04 2024;6,00;
2806;511.0;17.4;49.0;78.0;Cactei;Wed Apr 10 10:37:05 2024;6,00;
2809;510.0;17.4;49.0;79.0;Cactei;Wed Apr 10 10:37:07 2024;6,00;
2811;511.0;17.4;49.0;79.0;Cactei;Wed Apr 10 10:37:08 2024;6,00;
2812;512.0;17.4;49.0;79.0;Cactei;Wed Apr 10 10:37:08 2024;6,00;
2813;508.0;17.4;49.0;79.0;Cactei;Wed Apr 10 10:37:09 2024;6,00;
2814;484.0;17.4;49.0;79.0;Cactei;Wed Apr 10 10:37:09 2024;6,00;
2815;486.0;17.4;49.0;79.0;Cactei;Wed Apr 10 10:37:10 2024;6,00;
2816;544.0;17.4;49.0;65.0;Cactei;Wed Apr 10 10:37:10 2024;6,00;
2817;611.0;17.4;49.0;73.0;Cactei;Wed Apr 10 10:37:11 2024;6,00;
2818;639.0;17.4;49.0;71.0;Cactei;Wed Apr 10 10:37:11 2024;6,00;
2819;641.0;17.4;49.0;78.0;Cactei;Wed Apr 10 10:37:12 2024;6,00;
2820;661.0;17.4;49.0;59.0;Cactei;Wed Apr 10 10:37:13 2024;6,00;
2821;656.0;17.4;50.0;65.0;Cactei;Wed Apr 10 10:37:13 2024;6,00;
2822;649.0;17.4;50.0;72.0;Cactei;Wed Apr 10 10:37:14 2024;6,00;
2823;655.0;17.4;50.0;61.0;Cactei;Wed Apr 10 10:37:14 2024;6,00;
2824;660.0;17.4;50.0;59.0;Cactei;Wed Apr 10 10:37:15 2024;6,00;
2825;652.0;17.4;50.0;60.0;Cactei;Wed Apr 10 10:37:15 2024;6,00;
2826;648.0;17.4;50.0;71.0;Cactei;Wed Apr 10 10:37:16 2024;6,00;
2827;649.0;17.4;50.0;70.0;Cactei;Wed Apr 10 10:37:16 2024;6,00;
2828;651.0;17.4;50.0;67.0;Cactei;Wed Apr 10 10:37:17 2024;6,00;
2829;659.0;17.4;50.0;59.0;Cactei;Wed Apr 10 10:37:17 2024;6,00;
2830;654.0;17.4;50.0;64.0;Cactei;Wed Apr 10 10:37:18 2024;6,00;
2831;642.0;17.4;50.0;63.0;Cactei;Wed Apr 10 10:37:18 2024;6,00;
2832;489.0;17.4;50.0;61.0;Cactei;Wed Apr 10 10:37:19 2024;6,00;
2833;414.0;17.4;50.0;63.0;Cactei;Wed Apr 10 10:37:19 2024;6,00;
2834;389.0;17.4;50.0;73.0;Cactei;Wed Apr 10 10:37:20 2024;6,00;
2835;415.0;17.4;50.0;71.0;Cactei;Wed Apr 10 10:37:20 2024;6,00;
2836;442.0;17.4;50.0;60.0;Cactei;Wed Apr 10 10:37:21 2024;6,00;
2837;442.0;17.4;50.0;63.0;Cactei;Wed Apr 10 10:37:21 2024;6,00;
2838;431.0;17.4;50.0;72.0;Cactei;Wed Apr 10 10:37:22 2024;6,00;
2839;436.0;17.4;50.0;65.0;Cactei;Wed Apr 10 10:37:22 2024;6,00;
2840;460.0;17.4;50.0;65.0;Cactei;Wed Apr 10 10:37:23 2024;6,00;
2841;477.0;17.4;50.0;65.0;Cactei;Wed Apr 10 10:37:24 2024;6,00;
2844;480.0;17.4;51.0;65.0;Cactei;Wed Apr 10 10:37:25 2024;6,00;
2846;473.0;17.4;51.0;71.0;Cactei;Wed Apr 10 10:37:26 2024;6,00;
2847;477.0;17.4;51.0;68.0;Cactei;Wed Apr 10 10:37:27 2024;6,00;
2848;478.0;17.4;51.0;66.0;Cactei;Wed Apr 10 10:37:27 2024;6,00;
2850;479.0;17.4;51.0;66.0;Cactei;Wed Apr 10 10:37:28 2024;6,00;
2851;475.0;17.8;52.0;67.0;Cactei;Wed Apr 10 10:37:29 2024;6,00;
2852;506.0;17.8;52.0;50.0;Cactei;Wed Apr 10 10:37:29 2024;5,50;
2853;451.0;17.8;52.0;81.0;Cactei;Wed Apr 10 10:37:30 2024;6,00;
2855;453.0;17.8;52.0;82.0;Cactei;Wed Apr 10 10:37:31 2024;6,50;
2856;450.0;17.8;52.0;83.0;Cactei;Wed Apr 10 10:37:31 2024;6,50;
2857;449.0;17.8;52.0;83.0;Cactei;Wed Apr 10 10:37:32 2024;6,50;
2858;450.0;17.8;52.0;82.0;Cactei;Wed Apr 10 10:37:32 2024;6,50;
2861;451.0;17.8;52.0;82.0;Cactei;Wed Apr 10 10:37:34 2024;6,50;
2862;457.0;17.8;52.0;84.0;Cactei;Wed Apr 10 10:37:35 2024;6,50;
2863;441.0;17.8;53.0;84.0;Cactei;Wed Apr 10 10:37:35 2024;6,50;
2864;452.0;17.8;53.0;79.0;Cactei;Wed Apr 10 10:37:36 2024;6,00;
2865;451.0;17.8;53.0;82.0;Cactei;Wed Apr 10 10:37:36 2024;6,50;
2866;450.0;17.8;53.0;82.0;Cactei;Wed Apr 10 10:37:37 2024;6,50;
2867;451.0;18.2;53.0;82.0;Cactei;Wed Apr 10 10:37:37 2024;6,50;
2868;461.0;18.2;53.0;77.0;Cactei;Wed Apr 10 10:37:38 2024;6,00;
2869;494.0;18.2;53.0;75.0;Cactei;Wed Apr 10 10:37:38 2024;6,00;
2870;475.0;18.2;53.0;67.0;Cactei;Wed Apr 10 10:37:39 2024;6,00;
2871;466.0;18.2;53.0;73.0;Cactei;Wed Apr 10 10:37:39 2024;6,00;
2872;463.0;18.2;53.0;78.0;Cactei;Wed Apr 10 10:37:40 2024;6,00;
2873;480.0;18.2;53.0;78.0;Cactei;Wed Apr 10 10:37:40 2024;6,00;
2874;462.0;18.2;53.0;74.0;Cactei;Wed Apr 10 10:37:41 2024;6,00;
2875;470.0;18.2;53.0;65.0;Cactei;Wed Apr 10 10:37:41 2024;6,00;
2876;457.0;18.2;53.0;81.0;Cactei;Wed Apr 10 10:37:42 2024;6,50;
2877;458.0;18.2;53.0;82.0;Cactei;Wed Apr 10 10:37:42 2024;6,50;
2878;451.0;18.2;54.0;80.0;Cactei;Wed Apr 10 10:37:43 2024;6,50;
2879;475.0;18.2;54.0;79.0;Cactei;Wed Apr 10 10:37:43 2024;6,00;
2881;460.0;18.6;54.0;80.0;Cactei;Wed Apr 10 10:37:44 2024;6,50;
2883;477.0;18.6;54.0;78.0;Cactei;Wed Apr 10 10:37:46 2024;6,50;
2884;471.0;18.6;54.0;66.0;Cactei;Wed Apr 10 10:37:46 2024;6,00;
2885;462.0;18.6;54.0;79.0;Cactei;Wed Apr 10 10:37:47 2024;6,00;
2886;461.0;18.6;54.0;80.0;Cactei;Wed Apr 10 10:37:47 2024;6,50;
2888;460.0;18.6;54.0;81.0;Cactei;Wed Apr 10 10:37:48 2024;6,50;
2890;459.0;18.6;54.0;81.0;Cactei;Wed Apr 10 10:37:49 2024;6,50;
2891;460.0;18.6;54.0;73.0;Cactei;Wed Apr 10 10:37:50 2024;6,00;
2892;460.0;19.0;54.0;76.0;Cactei;Wed Apr 10 10:37:50 2024;6,00;
2894;460.0;19.0;54.0;78.0;Cactei;Wed Apr 10 10:37:51 2024;6,00;
2896;461.0;19.0;54.0;78.0;Cactei;Wed Apr 10 10:37:52 2024;6,50;
2897;461.0;19.0;55.0;78.0;Cactei;Wed Apr 10 10:37:53 2024;6,50;
2899;461.0;19.0;55.0;79.0;Cactei;Wed Apr 10 10:37:54 2024;6,50;
2903;462.0;19.0;55.0;79.0;Cactei;Wed Apr 10 10:37:56 2024;6,50;
2904;462.0;19.0;55.0;78.0;Cactei;Wed Apr 10 10:37:57 2024;6,50;
2911;463.0;19.4;55.0;78.0;Cactei;Wed Apr 10 10:38:00 2024;6,50;
2914;463.0;19.4;55.0;79.0;Cactei;Wed Apr 10 10:38:02 2024;6,50;
2916;464.0;19.4;55.0;79.0;Cactei;Wed Apr 10 10:38:03 2024;6,50;
2917;464.0;19.6;55.0;79.0;Cactei;Wed Apr 10 10:38:03 2024;6,50;
2921;464.0;19.8;55.0;79.0;Cactei;Wed Apr 10 10:38:05 2024;6,50;
2926;465.0;19.8;55.0;78.0;Cactei;Wed Apr 10 10:38:08 2024;6,50;
2927;465.0;19.8;55.0;79.0;Cactei;Wed Apr 10 10:38:09 2024;6,50;
2928;466.0;19.8;55.0;78.0;Cactei;Wed Apr 10 10:38:09 2024;6,50;
2930;466.0;19.8;55.0;79.0;Cactei;Wed Apr 10 10:38:10 2024;6,50;
2931;466.0;20.2;55.0;79.0;Cactei;Wed Apr 10 10:38:11 2024;6,50;
2935;466.0;20.2;55.0;78.0;Cactei;Wed Apr 10 10:38:13 2024;6,50;
2936;465.0;20.2;55.0;78.0;Cactei;Wed Apr 10 10:38:13 2024;6,50;
2937;465.0;20.2;55.0;66.0;Cactei;Wed Apr 10 10:38:14 2024;6,00;
2938;463.0;20.2;55.0;68.0;Cactei;Wed Apr 10 10:38:14 2024;6,00;
2939;462.0;20.2;55.0;72.0;Cactei;Wed Apr 10 10:38:15 2024;6,00;
2940;462.0;20.2;55.0;73.0;Cactei;Wed Apr 10 10:38:15 2024;6,00;
2941;560.0;20.6;54.0;20.0;Succulent;Wed Apr 10 10:38:53 2024;2,00;
2943;561.0;20.6;53.0;20.0;Succulent;Wed Apr 10 10:38:54 2024;2,00;
2945;562.0;20.6;53.0;20.0;Succulent;Wed Apr 10 10:38:55 2024;2,00;
2949;562.0;20.6;53.0;19.0;Succulent;Wed Apr 10 10:38:57 2024;2,00;
2956;563.0;20.6;53.0;19.0;Succulent;Wed Apr 10 10:39:01 2024;2,00;
2957;563.0;20.6;53.0;21.0;Succulent;Wed Apr 10 10:39:02 2024;2,00;
2958;563.0;20.6;53.0;32.0;Succulent;Wed Apr 10 10:39:02 2024;2,50;
2959;563.0;20.6;53.0;46.0;Succulent;Wed Apr 10 10:39:03 2024;3,00;
2960;563.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:03 2024;3,00;
2961;564.0;20.6;53.0;60.0;Succulent;Wed Apr 10 10:39:04 2024;3,50;
2962;564.0;20.6;53.0;64.0;Succulent;Wed Apr 10 10:39:04 2024;3,50;
2964;564.0;20.6;53.0;67.0;Succulent;Wed Apr 10 10:39:05 2024;4,00;
2965;564.0;20.6;53.0;65.0;Succulent;Wed Apr 10 10:39:06 2024;3,50;
2967;565.0;20.6;53.0;24.0;Succulent;Wed Apr 10 10:39:07 2024;2,30;
2968;565.0;20.6;53.0;25.0;Succulent;Wed Apr 10 10:39:07 2024;2,30;
2969;566.0;20.6;53.0;48.0;Succulent;Wed Apr 10 10:39:08 2024;3,00;
2970;564.0;20.6;53.0;66.0;Succulent;Wed Apr 10 10:39:08 2024;3,50;
2971;572.0;20.6;53.0;48.0;Succulent;Wed Apr 10 10:39:09 2024;3,00;
2972;588.0;20.6;53.0;41.0;Succulent;Wed Apr 10 10:39:10 2024;3,00;
2973;571.0;20.6;53.0;58.0;Succulent;Wed Apr 10 10:39:10 2024;3,50;
2974;572.0;20.6;53.0;58.0;Succulent;Wed Apr 10 10:39:11 2024;3,50;
2976;573.0;20.6;53.0;58.0;Succulent;Wed Apr 10 10:39:12 2024;3,50;
2977;575.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:12 2024;3,50;
2978;557.0;20.6;53.0;58.0;Succulent;Wed Apr 10 10:39:13 2024;3,50;
2979;552.0;20.6;53.0;52.0;Succulent;Wed Apr 10 10:39:13 2024;3,00;
2980;522.0;20.6;53.0;58.0;Succulent;Wed Apr 10 10:39:14 2024;3,50;
2981;476.0;20.6;53.0;52.0;Succulent;Wed Apr 10 10:39:14 2024;3,00;
2982;491.0;20.6;53.0;46.0;Succulent;Wed Apr 10 10:39:15 2024;3,00;
2983;502.0;20.6;53.0;43.0;Succulent;Wed Apr 10 10:39:15 2024;3,00;
2984;502.0;20.6;53.0;53.0;Succulent;Wed Apr 10 10:39:16 2024;3,00;
2985;501.0;20.6;53.0;51.0;Succulent;Wed Apr 10 10:39:16 2024;3,00;
2986;501.0;20.6;53.0;52.0;Succulent;Wed Apr 10 10:39:17 2024;3,00;
2987;500.0;20.6;53.0;51.0;Succulent;Wed Apr 10 10:39:17 2024;3,00;
2988;476.0;20.6;53.0;53.0;Succulent;Wed Apr 10 10:39:18 2024;3,00;
2989;478.0;20.6;53.0;53.0;Succulent;Wed Apr 10 10:39:18 2024;3,00;
2990;470.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:19 2024;3,00;
2991;527.0;20.6;53.0;54.0;Succulent;Wed Apr 10 10:39:19 2024;3,30;
2992;529.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:20 2024;3,30;
2993;527.0;20.6;53.0;56.0;Succulent;Wed Apr 10 10:39:21 2024;3,30;
2994;522.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:21 2024;3,30;
2996;526.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:22 2024;3,30;
2997;527.0;20.6;53.0;55.0;Succulent;Wed Apr 10 10:39:23 2024;3,30;
3000;530.0;20.6;53.0;56.0;Succulent;Wed Apr 10 10:39:24 2024;3,30;
3001;521.0;20.6;53.0;52.0;Succulent;Wed Apr 10 10:39:25 2024;3,30;
3002;517.0;20.6;53.0;53.0;Succulent;Wed Apr 10 10:39:25 2024;3,30;
3003;504.0;20.6;53.0;54.0;Succulent;Wed Apr 10 10:39:26 2024;3,30;
